fips,PST045213,PST045212,PST040210,PST120213,PST120212,POP010210,AGE135212,AGE295212,AGE775212,SEX255212,RHI125212,RHI225212,RHI325212,RHI425212,RHI525212,RHI625212,RHI725212,RHI825212,POP715212,POP645212,POP815212,EDU635212,EDU685212,VET605212,LFE305212,HSG010212,HSG445212,HSG096212,HSG495212,HSD410212,HSD310212,INC910212,INC110212,PVY020212,BZA010211,BZA110211,BZA115211,NES010211,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
46091,0,4671,4656,0,0.3,4656,5.8,21.8,19.8,45.7,88.1,0.9,9.2,0.3,0.0,1.5,6.8,83.9,89.7,1.3,2.9,87.9,18.1,428,17.7,2548,74.7,6.9,88200,1701,2.60,22504,44516,18.3,146,1046,0.4,356,599,0.0,0.0,0.0,0.0,0.0,0.0,0,38058,48196,11359,4428,23,838.07,5.6
46093,0,26052,25434,0,2.4,25434,6.6,23.7,12.8,48.2,91.7,1.8,2.8,0.8,0.1,2.8,3.8,88.6,83.7,1.3,2.2,92.8,21.3,3054,18.6,11245,71.0,11.0,160500,10023,2.46,25276,50077,10.9,674,4757,-5.1,2100,2283,0.0,0.0,0.0,0.0,0.0,0.0,0,39213,194275,8067,33442,99,3470.98,7.3
46095,0,2101,2048,0,2.6,2048,9.4,30.8,15.0,48.0,41.5,0.1,52.4,0.3,0.0,5.7,1.6,40.6,90.4,0.1,14.6,84.3,16.5,171,22.0,837,61.5,4.3,50900,654,3.09,14614,35563,41.1,25,0,0.0,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9280,4529,0,2,1307.31,1.6
46097,0,2326,2389,0,-2.6,2389,5.8,23.3,21.4,49.0,98.1,0.3,0.2,0.4,0.0,0.9,1.3,96.8,89.4,0.4,1.0,91.2,23.0,187,15.9,1322,79.6,7.2,58800,1071,2.15,29854,47019,9.6,78,483,-20.2,190,291,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10679,4389,0,9,570.31,4.2
46099,0,175037,169471,0,3.3,169468,7.5,24.8,11.6,50.0,89.1,4.2,2.8,1.6,0.1,2.2,4.4,85.4,83.4,5.9,9.6,90.8,28.7,12685,17.1,73146,64.6,27.4,148600,66900,2.47,26657,52530,10.7,5366,108609,-0.5,12375,17191,0.0,0.7,0.9,0.0,1.0,22.1,3518804,3023482,3823826,21711,389913,1461,807.15,210.0
46101,0,6446,6486,0,-0.6,6486,6.9,25.6,16.1,49.8,82.0,0.8,13.2,1.3,0.0,2.6,2.1,80.4,86.7,1.6,7.9,90.8,22.5,576,19.8,2832,72.2,10.9,105300,2644,2.40,26149,50949,11.2,158,1710,3.0,410,524,0.0,0.0,0.0,0.0,0.0,27.3,0,16512,38279,5878,0,11,519.39,12.5
46103,0,104347,100948,0,3.4,100948,7.1,24.2,14.3,50.0,84.1,1.5,9.7,1.1,0.1,3.4,4.3,81.1,80.0,1.9,4.5,91.2,27.8,11330,17.8,45617,65.4,21.9,156000,40543,2.42,27044,50253,13.2,3577,43610,0.2,7594,9645,0.0,3.3,0.3,0.0,1.0,23.1,678329,1007223,1967791,20388,286549,588,2776.55,36.4
46105,0,3037,2982,0,1.8,2982,5.0,20.7,22.8,49.1,96.8,0.3,1.6,0.3,0.1,1.0,1.0,95.9,90.7,0.7,1.8,87.1,20.4,250,12.1,1735,69.8,10.4,57600,1307,2.14,25013,37521,13.6,135,749,-8.0,264,479,0.0,0.0,0.0,0.0,0.0,17.7,0,0,28156,9613,0,0,2870.48,1.0
46107,0,2359,2329,0,1.3,2329,5.6,19.8,26.0,51.3,97.2,0.4,1.1,0.3,0.0,0.9,1.3,96.1,93.4,0.6,2.2,86.8,18.2,219,13.0,1495,81.4,5.8,62100,991,2.26,24917,45511,12.8,109,747,-9.7,243,0,0.0,0.0,0.0,0.0,0.0,0.0,0,51976,26799,12226,4215,3,861.14,2.7
46109,0,10303,10149,0,1.5,10149,8.5,28.5,17.7,49.9,60.4,0.2,35.9,0.3,0.0,3.1,1.6,59.8,90.7,0.9,5.7,87.3,15.7,857,16.6,4913,71.3,6.2,82100,3615,2.72,20723,42893,20.0,228,2173,-2.2,603,713,0.0,0.0,0.0,0.0,0.0,0.0,0,211062,81013,8149,7226,24,1101.04,9.2
46111,0,2324,2355,0,-1.3,2355,5.5,21.4,19.6,48.0,97.5,0.1,0.5,0.3,0.0,1.5,1.9,96.0,92.3,1.5,6.6,88.3,16.9,279,21.4,1172,74.5,6.2,67700,1004,2.26,22973,46200,13.5,64,0,0.0,180,332,0.0,0.0,0.0,0.0,0.0,0.0,0,51042,6731,2744,1090,15,569.32,4.1
46113,0,14059,13586,0,3.5,13586,11.6,38.7,6.4,51.4,5.3,0.3,92.3,0.5,0.0,1.5,3.0,4.6,93.2,0.0,23.1,79.2,11.9,767,16.8,3590,51.8,4.4,19400,2829,4.70,9136,26282,49.5,62,1796,-0.2,315,349,0.0,48.7,0.0,0.0,0.0,0.0,0,0,39229,2883,18096,0,2093.90,6.5
46115,0,6611,6415,0,3.1,6415,5.8,24.4,19.3,49.5,97.2,0.5,1.3,0.1,0.0,0.9,1.5,95.9,87.4,1.0,6.9,87.3,19.4,534,15.7,3153,75.0,13.2,61900,2631,2.33,26352,46884,13.9,184,1252,-2.6,496,666,0.0,0.0,0.0,0.0,0.0,0.0,0,248255,41083,6197,4626,27,1503.93,4.3
46117,0,2969,2966,0,0.1,2966,5.8,22.7,16.4,48.7,89.0,0.6,7.5,0.3,0.0,2.6,1.5,87.5,83.5,0.3,2.4,90.7,26.7,243,14.0,1407,81.5,7.9,109700,1268,2.31,31692,56553,11.6,104,1010,-0.1,310,301,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30697,10975,5356,15,1444.43,2.1
46119,0,1427,1373,0,3.9,1373,5.3,20.7,18.9,45.7,95.6,0.7,1.5,0.0,0.0,2.2,1.1,94.7,88.0,2.7,6.0,90.7,28.2,102,15.8,850,75.5,5.2,76200,576,2.39,29398,51563,5.4,64,330,2.5,171,283,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31341,22180,2027,12,1006.82,1.4
46121,0,9942,9612,0,3.4,9612,13.0,40.6,6.7,50.8,10.6,0.3,86.8,0.3,0.0,2.1,2.9,10.1,87.1,0.8,23.7,78.6,14.0,594,18.2,3138,47.1,15.6,50700,2662,3.60,11417,30972,44.6,52,1704,-13.4,276,382,0.0,55.0,0.0,0.0,0.0,25.7,0,0,39515,3911,1719,0,1388.56,6.9
46123,0,5485,5644,0,-2.8,5644,6.0,22.7,21.6,50.8,83.4,0.3,13.7,0.3,0.0,2.2,1.3,82.8,91.2,0.6,2.4,87.3,19.6,359,13.5,3066,71.8,11.7,65600,2528,2.17,21796,40920,19.1,218,1621,-5.3,533,771,0.0,5.4,0.0,0.0,0.0,21.4,0,70436,88362,15407,8116,8,1612.45,3.5
46125,0,8308,8347,0,-0.5,8347,5.9,23.6,19.4,49.7,97.5,0.5,0.9,0.2,0.0,0.9,1.7,96.3,93.3,0.3,2.6,90.7,20.0,722,27.5,3967,80.7,8.7,88400,3442,2.38,24997,50565,8.2,251,1544,-11.4,785,725,0.0,0.0,0.0,0.0,0.0,0.0,0,166565,52391,6266,2239,15,617.06,13.5
46127,0,14855,14399,0,3.2,14399,6.1,25.2,14.4,49.6,95.7,1.1,0.6,1.2,0.0,1.4,2.8,93.1,88.4,2.5,3.8,91.7,31.9,1311,17.6,6420,74.6,17.0,145700,5736,2.49,37055,64496,4.4,482,7940,-3.6,1279,1142,0.0,0.0,0.0,0.0,0.0,18.1,0,0,304153,21752,19714,96,460.54,31.3
46129,0,5459,5438,0,0.4,5438,6.0,21.7,24.1,50.8,82.6,0.4,13.6,0.3,0.0,3.1,1.1,81.9,88.8,1.1,4.6,86.7,22.7,618,14.4,3002,71.5,13.0,72800,2278,2.31,25868,42711,11.2,206,1786,-4.2,486,915,0.0,0.0,0.0,0.0,0.0,15.2,0,107036,74782,14187,19839,4,708.63,7.7
46135,0,22603,22438,0,0.7,22438,5.8,21.4,16.5,48.3,93.1,2.0,2.9,0.6,0.0,1.4,2.9,90.7,83.9,1.7,6.2,90.3,26.0,1715,15.2,9712,72.6,18.2,122700,8548,2.37,26835,53589,10.9,730,10376,4.2,1612,1962,0.0,0.0,0.0,0.0,0.0,25.9,635224,0,293043,13498,34531,56,521.16,43.1
46137,0,2869,2801,0,2.4,2801,8.9,35.6,7.1,50.8,24.3,0.3,71.8,0.3,0.0,3.1,3.2,24.0,86.4,0.8,24.3,83.7,15.1,146,20.0,986,54.0,10.0,69600,815,3.43,12400,32422,41.1,17,63,-13.7,77,37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1961.27,1.4
47000,6495978,6454914,6346113,2.4,1.7,6346105,6.3,23.1,14.2,51.2,79.3,17.0,0.4,1.6,0.1,1.6,4.8,75.1,84.4,4.5,6.6,83.9,23.5,493980,24.1,2834620,68.4,18.2,138700,2468841,2.51,24294,44140,17.3,129489,2300542,1.6,473451,545348,8.4,0.5,2.0,0.1,1.6,25.9,140447760,80116528,77547291,12563,10626759,20147,41234.90,153.9
47001,0,75416,75126,0,0.4,75129,5.3,21.2,18.1,51.6,92.4,4.1,0.4,1.2,0.0,1.9,2.5,90.3,85.1,3.1,3.8,84.0,23.0,7661,22.8,34726,69.2,16.0,126400,30870,2.40,24946,44154,16.7,1571,43143,3.6,4615,5940,0.0,0.0,1.2,0.0,0.6,20.9,1911158,208283,907783,12381,126580,70,337.16,222.8
47003,0,45573,45058,0,1.1,45058,7.3,26.7,13.9,50.5,88.2,8.3,0.7,1.1,0.2,1.7,11.4,78.4,88.8,7.6,11.1,77.1,12.7,3041,25.2,18486,69.2,10.5,117100,16142,2.76,19245,39635,18.9,751,11921,1.5,2958,3958,0.0,0.0,0.0,0.0,2.7,20.6,1047294,0,340609,7649,35265,66,473.64,95.1
47005,0,16361,16489,0,-0.8,16489,5.2,19.9,21.1,50.7,95.2,2.5,0.5,0.5,0.0,1.2,2.2,93.2,89.0,1.3,2.2,78.8,10.6,1785,24.1,8996,79.7,3.4,76700,7030,2.30,18310,33663,20.4,294,3226,0.1,1106,1519,0.0,0.0,0.0,0.0,0.0,0.0,82258,35221,136843,8472,13340,2,394.14,41.8
47007,0,12792,12869,0,-0.6,12876,4.7,21.0,16.8,45.8,94.1,4.0,0.5,0.1,0.0,1.2,2.1,92.2,89.2,1.9,3.6,72.6,7.9,1064,34.9,5705,78.7,4.2,105200,4570,2.55,14353,31388,23.1,94,476,-7.4,864,1082,0.0,0.0,0.0,0.0,0.0,23.4,0,3384,30486,2335,3483,0,406.43,31.7
47009,0,124177,123010,0,0.9,123010,5.3,21.5,17.3,51.6,94.4,2.9,0.4,0.8,0.0,1.4,2.9,91.8,85.2,2.3,4.0,86.4,21.0,11813,23.5,55418,74.2,10.4,164600,48695,2.49,23806,46347,12.7,2239,38247,0.6,8517,10063,0.0,0.3,0.9,0.0,0.0,25.7,5312323,898029,1551134,12945,208506,335,558.71,220.2
47011,0,101134,98963,0,2.2,98963,5.7,22.5,14.9,51.3,92.2,4.6,0.6,1.0,0.1,1.6,5.1,87.9,83.2,3.9,5.7,81.7,17.8,7485,21.2,41972,66.9,17.8,138500,37426,2.58,21327,40614,17.8,1842,35729,2.3,6745,8469,0.0,0.0,1.3,0.0,1.9,22.6,0,0,1164641,12196,130465,289,328.76,301.0
47013,0,40420,40716,0,-0.7,40716,5.5,21.4,18.3,51.2,97.9,0.4,0.3,0.3,0.1,1.1,1.3,96.8,87.1,0.7,1.6,70.1,9.2,3168,26.0,20154,69.8,11.2,89900,16033,2.50,16601,31312,23.7,558,6794,-1.2,2530,3224,0.0,0.0,0.0,0.0,0.8,16.2,333944,134440,361821,8920,35438,131,480.19,84.8
47015,0,13811,13801,0,0.1,13801,5.2,21.3,17.2,50.5,96.5,1.6,0.3,0.3,0.1,1.3,1.6,95.1,89.9,1.7,2.9,76.6,12.6,1011,33.5,6039,77.8,4.4,114300,5323,2.56,18652,40998,16.4,154,1389,0.8,1102,1264,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53596,3991,7102,11,265.64,52.0
47017,0,28390,28522,0,-0.5,28522,6.1,21.9,18.7,51.6,87.2,10.4,0.5,0.3,0.0,1.6,2.2,85.3,86.5,0.5,1.1,77.8,15.9,2372,25.9,13223,77.4,7.7,80700,10855,2.54,18928,35595,19.2,439,6166,7.3,1609,2521,0.0,0.0,0.0,0.0,0.0,24.5,767010,71811,188945,6564,15356,2,599.25,47.6
47019,0,57355,57424,0,-0.1,57424,5.2,19.9,18.5,51.1,96.9,1.4,0.2,0.3,0.0,1.1,1.7,95.4,86.7,0.8,2.2,79.0,15.5,5258,22.8,27817,73.3,12.0,98800,23998,2.33,18394,32908,22.8,710,8719,-3.5,3366,3938,0.0,0.0,0.0,0.0,0.0,16.2,296682,34983,461274,7826,41911,61,341.20,168.3
47021,0,39271,39107,0,0.4,39105,5.9,24.2,12.0,50.1,96.2,1.7,0.4,0.4,0.1,1.3,2.6,93.9,89.1,1.8,2.8,83.1,19.4,2724,33.5,15753,81.3,6.5,153400,14499,2.67,24008,53363,11.7,517,5837,5.0,3355,3820,1.1,1.9,0.0,0.0,0.0,32.1,754873,33767,238792,6100,23255,49,302.44,129.3
47023,0,17171,17131,0,0.2,17131,5.1,22.4,15.7,52.0,88.2,9.3,0.5,0.4,0.0,1.6,2.5,86.1,86.5,1.4,4.0,80.2,15.5,1228,29.2,7006,73.6,7.3,107600,6034,2.63,19345,42097,16.9,248,3098,10.3,1021,1253,0.0,0.0,0.0,0.0,0.0,0.0,0,24445,117681,7319,11578,19,285.74,60.0
47025,0,31736,32213,0,-1.5,32213,5.1,20.5,17.2,51.2,96.9,1.0,0.3,0.6,0.0,1.1,0.9,96.1,88.9,1.1,1.6,72.6,13.2,2087,25.7,14979,77.0,7.2,94200,12707,2.45,18591,33568,23.0,415,6867,0.3,1977,2503,0.0,0.0,0.0,0.0,0.0,0.0,436150,25974,155854,5011,21624,50,434.58,74.1
47027,0,7840,7861,0,-0.3,7861,5.7,20.3,22.0,50.8,96.8,1.6,0.4,0.1,0.1,1.1,1.7,95.4,92.4,0.8,1.2,70.8,14.0,532,28.8,4273,77.0,4.7,94700,3289,2.35,17058,30184,19.7,102,1024,7.3,696,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37286,4706,4049,0,236.54,33.2
47029,0,35571,35662,0,-0.3,35662,5.2,21.1,18.0,51.6,95.5,2.0,0.5,0.4,0.1,1.5,2.0,94.0,84.2,1.7,2.9,75.4,8.6,3319,27.5,17416,71.2,9.1,99200,14791,2.39,16975,29764,26.0,482,5942,-0.5,2176,2791,0.0,0.0,0.0,0.0,0.0,0.0,601262,0,326897,9236,44255,0,434.57,82.1
47031,0,53222,52796,0,0.8,52796,6.2,24.0,16.4,51.4,93.1,3.7,0.4,1.0,0.1,1.8,3.9,89.6,85.5,2.9,4.7,81.7,18.5,4441,22.1,23466,68.5,13.7,119200,21056,2.48,20109,38151,20.6,1192,18749,-4.4,3597,5398,1.8,0.0,1.9,0.0,0.0,0.0,0,196636,790849,15285,79255,89,428.96,123.1
47033,0,14623,14584,0,0.3,14586,6.1,24.2,16.9,52.2,83.9,13.6,0.5,0.3,0.0,1.8,9.4,75.9,87.9,4.8,9.4,77.6,12.3,860,22.7,6413,70.5,5.9,86400,5595,2.56,20157,37601,19.2,215,1949,-1.3,946,1472,0.0,0.0,0.0,0.0,0.0,18.5,0,112094,65024,4515,6995,0,265.54,54.9
47035,0,57029,56053,0,1.7,56053,5.0,18.6,27.8,51.1,97.5,0.5,0.4,0.5,0.1,1.0,2.7,95.2,87.2,2.2,4.3,82.0,16.8,6646,23.4,28329,78.9,9.8,141100,23432,2.37,20584,37963,16.4,1045,13710,2.2,4473,5512,0.0,0.0,0.0,0.0,0.0,23.4,468885,0,596983,11208,61652,182,681.03,82.3
47037,0,648295,626684,0,3.4,626681,7.1,21.9,10.7,51.6,65.8,28.1,0.5,3.2,0.1,2.2,9.9,57.1,79.0,11.8,15.5,85.9,35.0,39498,23.1,286678,55.4,37.1,167200,255887,2.37,28513,46676,18.5,17809,377254,1.8,57150,64653,11.1,0.6,3.4,0.1,2.9,26.8,7347204,11942568,10581843,17029,2202982,2963,504.03,1243.3
47039,0,11673,11757,0,-0.7,11757,5.5,21.2,22.0,50.7,95.0,3.1,0.3,0.4,0.1,1.1,2.9,92.4,88.0,1.6,2.2,76.1,14.2,1098,26.4,6856,79.1,4.3,80400,5147,2.23,25175,34146,20.9,243,3059,-4.3,841,980,0.0,0.0,0.0,0.0,0.0,0.0,0,0,98877,8594,6048,0,333.85,35.2
47041,0,18901,18723,0,1.0,18723,5.6,22.3,16.6,50.2,96.3,1.9,0.3,0.3,0.0,1.2,7.0,90.2,87.2,5.9,6.6,74.1,13.8,1352,24.5,9403,73.4,7.9,105400,7102,2.58,20396,36713,19.0,300,5621,-2.9,1369,1726,0.0,0.0,0.0,0.0,0.0,24.2,743834,8484,119410,6424,12131,6,304.35,61.5
47043,0,50381,49666,0,1.4,49666,6.1,24.3,14.0,50.9,92.9,4.3,0.5,0.6,0.0,1.7,3.1,90.2,85.1,2.1,3.6,83.2,14.9,3954,30.7,20926,73.3,10.6,138000,18743,2.63,21303,45109,16.0,897,12072,1.8,3629,5198,2.4,0.0,0.0,0.0,0.6,20.6,876604,327900,605859,12779,60508,146,489.90,101.4
47045,0,38255,38337,0,-0.2,38335,6.6,24.5,15.4,51.7,82.8,14.7,0.3,0.5,0.0,1.6,2.8,80.4,82.1,1.4,2.7,81.9,17.7,3119,18.1,16735,64.1,14.7,96500,14953,2.52,20444,38167,19.2,781,12837,-1.4,2416,3139,0.0,0.0,0.0,0.0,0.0,24.4,1646993,252485,514056,13643,42802,56,512.33,74.8
47047,0,38659,38413,0,0.6,38413,6.1,22.4,16.8,50.5,70.3,27.9,0.3,0.5,0.0,0.9,2.5,68.1,92.3,2.0,3.5,84.5,20.2,2786,32.0,15902,81.9,5.5,173700,14412,2.63,28541,56297,13.2,548,6314,3.6,3229,3779,15.3,0.0,0.0,0.0,0.0,23.0,889776,74398,126612,3402,12553,187,704.79,54.5
47049,0,17940,17959,0,-0.1,17959,5.2,22.3,18.9,50.9,98.3,0.3,0.3,0.3,0.0,0.8,1.2,97.2,87.3,0.3,1.4,72.4,11.6,1382,26.5,8948,77.9,5.1,95100,7390,2.41,17106,27773,25.4,242,3349,1.0,1514,2235,0.0,0.0,0.0,0.0,0.0,20.3,0,0,140548,8075,8176,0,498.61,36.0
47051,0,40772,41052,0,-0.7,41052,4.9,21.1,18.3,51.3,91.9,5.2,0.4,0.9,0.1,1.6,2.6,89.6,86.7,1.7,3.0,80.5,17.7,4397,23.2,18836,76.6,9.0,107300,16000,2.42,22123,41625,15.9,665,9370,-0.1,2678,2967,0.0,0.0,0.0,0.0,0.0,26.9,3187056,0,343584,8341,28049,100,554.54,74.0
47053,0,49626,49683,0,-0.1,49683,6.3,24.6,16.9,52.4,79.6,18.6,0.3,0.3,0.0,1.2,2.2,77.7,86.8,0.8,2.7,81.9,15.4,3774,23.9,22196,72.5,11.3,86800,19379,2.51,20307,36981,18.6,934,11846,1.8,2871,3423,0.0,0.0,0.0,0.0,1.4,24.4,977402,0,438966,9063,30831,104,602.74,82.4
47055,0,29072,29485,0,-1.4,29485,5.8,21.6,17.9,51.2,87.1,10.2,0.4,0.5,0.0,1.8,1.7,85.5,88.8,1.7,2.8,78.7,13.5,2370,26.1,13819,74.0,10.6,96700,11672,2.47,19726,38014,18.6,543,7337,5.8,1763,2649,2.6,0.0,0.0,0.0,0.0,0.0,1004159,112932,313287,10799,24871,8,610.93,48.3
47057,0,22706,22657,0,0.2,22657,5.6,21.8,17.4,50.0,97.9,0.6,0.3,0.2,0.0,1.0,2.4,95.7,89.0,1.2,2.3,70.3,9.9,1655,31.8,10865,81.9,2.5,90100,8999,2.49,17819,33185,20.2,218,1971,-2.2,1503,1697,0.0,0.0,0.0,0.0,0.0,0.0,171296,8638,79483,3515,6097,0,280.60,80.7
47059,0,68819,68831,0,0.0,68831,5.2,20.8,18.6,50.9,96.0,2.2,0.3,0.4,0.1,1.1,2.7,93.5,87.4,2.0,3.7,79.9,15.7,6033,23.6,32080,73.2,7.0,109100,28891,2.32,19772,35613,22.5,1096,20894,1.0,4222,5936,0.0,0.0,0.7,0.0,0.4,23.4,1813963,0,681959,10355,61990,128,622.17,110.6
47061,0,13650,13708,0,-0.4,13703,5.5,22.5,19.3,50.7,97.6,0.5,0.5,0.2,0.0,1.1,1.1,96.6,95.0,0.8,1.2,70.0,10.3,1012,26.7,6386,79.3,5.1,79300,5296,2.56,16207,26644,29.0,163,1358,1.5,1338,1211,0.0,0.0,0.0,0.0,0.0,32.3,0,0,67509,4717,9837,2,360.53,38.0
47063,0,62746,62544,0,0.3,62544,6.2,23.5,16.9,51.2,91.9,4.5,0.8,0.9,0.2,1.7,10.9,82.5,85.2,7.2,10.3,78.8,16.1,5425,21.2,26985,71.2,15.9,123000,24292,2.54,21114,39316,18.6,1303,26216,-2.5,3742,5080,0.0,0.0,0.0,0.0,1.1,21.0,3214013,591685,1055016,17030,91273,89,161.18,388.0
47065,0,345545,336465,0,2.7,336463,6.1,21.4,15.2,51.8,75.7,20.1,0.6,1.9,0.1,1.6,4.8,71.8,83.7,4.9,6.6,86.2,27.8,26813,21.7,152452,65.2,24.3,154600,134737,2.44,27052,46544,16.2,8506,172601,6.1,23952,31733,9.3,0.3,2.8,0.0,1.4,24.6,8040623,2958545,4865677,14695,663283,1082,542.43,620.3
47067,0,6720,6819,0,-1.5,6819,5.4,21.1,17.8,50.7,98.0,0.3,0.3,0.2,0.0,1.2,0.3,97.7,89.1,0.5,1.3,70.8,9.9,478,28.2,3614,73.0,10.0,80000,2889,2.28,13879,22205,32.7,57,459,-17.1,503,305,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24369,3649,1382,2,222.34,30.7
47069,0,26533,27253,0,-2.6,27253,5.2,20.3,15.2,45.5,56.4,41.7,0.3,0.7,0.0,1.0,1.5,55.3,89.7,0.8,2.3,73.4,11.2,1921,29.0,10859,71.7,5.3,87100,8846,2.67,16135,31963,23.0,358,5261,-1.8,1570,1408,0.0,0.0,0.0,0.0,0.0,26.8,423749,42125,158797,5711,15636,26,667.77,40.8
47071,0,25950,26026,0,-0.3,26026,5.2,21.1,19.8,51.5,94.1,3.7,0.4,0.4,0.0,1.4,1.9,92.4,87.7,1.0,2.0,75.3,11.2,2226,21.7,13945,77.1,5.6,97500,10186,2.51,19770,33044,22.2,493,6382,2.8,1946,2399,0.0,0.0,0.0,0.0,0.0,26.8,691797,79735,313661,11995,28737,58,577.32,45.1
47073,0,56587,56833,0,-0.4,56833,5.2,21.6,18.0,51.0,96.7,1.4,0.3,0.5,0.0,1.1,1.3,95.5,87.6,1.1,2.1,79.9,12.7,5066,24.2,26844,76.3,8.9,107500,23467,2.39,20432,36419,16.4,591,8673,0.9,3134,3486,0.0,0.0,0.0,0.0,0.0,24.5,1148701,0,286874,5031,31738,17,486.98,116.7
47075,0,18240,18787,0,-2.9,18787,6.0,24.4,15.0,52.9,48.6,50.1,0.3,0.2,0.0,0.8,4.0,45.2,87.7,1.9,4.2,77.3,11.9,1281,22.5,8319,62.6,14.5,89600,7104,2.60,17391,32827,21.2,319,4598,-14.3,1097,1268,0.0,0.0,0.0,0.0,0.0,22.9,631465,74223,180636,9425,13900,101,533.11,35.2
47077,0,28023,27769,0,0.9,27769,6.3,23.9,15.7,51.8,89.9,7.8,0.3,0.3,0.0,1.7,2.2,88.0,87.3,0.7,2.3,80.4,11.9,2132,24.0,12802,76.7,6.6,93900,11103,2.48,20153,37784,17.5,488,6425,2.4,1773,2451,3.3,0.0,0.0,0.0,0.0,23.2,566730,31846,279627,10450,20893,30,520.07,53.4
47079,0,32341,32330,0,0.0,32330,5.4,21.2,20.5,51.6,89.5,8.1,0.3,0.4,0.0,1.6,2.0,87.8,85.4,1.6,3.5,83.1,15.7,3620,20.1,17025,74.6,7.2,89700,13314,2.38,20674,36593,17.4,700,8524,-2.8,2244,2520,0.0,0.0,0.0,0.0,0.0,0.0,0,0,404167,12824,29442,14,562.10,57.5
47081,0,24170,24690,0,-2.1,24690,5.3,21.6,15.0,47.5,93.0,4.9,0.5,0.3,0.0,1.3,2.0,91.2,87.0,1.3,2.0,76.5,11.5,1869,37.2,10292,81.1,4.6,99800,8770,2.62,18588,42330,16.3,253,2296,-0.4,1670,1889,0.0,0.0,0.0,0.0,0.0,25.5,0,0,76884,3233,7097,6,612.50,40.3
47083,0,8413,8426,0,-0.2,8426,5.6,23.0,18.5,50.2,94.7,2.9,0.3,0.3,0.0,1.8,1.9,92.9,85.6,0.9,0.9,81.1,9.7,766,30.0,4180,71.2,5.0,88400,3526,2.32,18555,34595,21.7,102,1109,13.0,572,810,0.0,0.0,0.0,0.0,0.0,17.8,0,0,33434,4152,2725,2,200.29,42.1
47085,0,18275,18538,0,-1.4,18538,5.6,22.9,18.3,50.5,95.2,2.7,0.5,0.3,0.0,1.1,2.1,93.6,88.4,0.5,1.0,83.7,12.9,1574,26.1,8897,76.2,4.2,109800,7523,2.42,21233,41943,14.0,337,4118,3.1,1182,1642,0.0,0.0,0.0,0.0,0.0,0.0,1052931,57235,181921,9964,17794,4,530.98,34.9
47087,0,11441,11638,0,-1.7,11638,4.5,19.5,19.4,50.0,97.9,0.4,0.5,0.1,0.0,1.0,1.6,96.4,91.1,0.7,1.2,72.0,8.6,861,31.9,5833,76.0,5.4,97100,4530,2.50,17561,33363,24.1,82,721,-19.5,881,1136,0.0,0.0,0.0,0.0,0.0,22.4,0,7188,27779,2560,2577,0,308.32,37.7
47089,0,52191,51409,0,1.5,51407,5.4,21.5,17.7,50.8,95.5,2.3,0.5,0.4,0.0,1.3,3.4,92.5,86.3,1.9,3.0,80.1,12.7,4955,25.8,23578,75.3,8.3,121500,19573,2.55,19713,38800,19.2,652,9944,-0.8,3155,4060,0.0,0.0,0.0,0.0,0.0,19.9,862933,35299,554331,10994,48272,78,274.08,187.6
47091,0,18095,18244,0,-0.8,18244,4.6,18.1,19.4,46.4,96.3,2.2,0.2,0.2,0.0,1.0,1.6,94.9,90.5,0.7,2.0,71.5,10.5,1604,25.3,8936,77.4,4.6,101300,7233,2.27,16929,30063,25.4,228,2639,9.2,1099,1364,0.0,0.0,0.0,0.0,0.0,16.2,118206,0,93196,5156,6610,2,298.48,61.1
47093,0,441311,432229,0,2.1,432226,5.9,21.5,13.7,51.3,86.5,9.1,0.4,2.1,0.1,1.9,3.8,83.3,86.2,4.5,6.0,89.7,34.3,28842,21.2,196716,65.8,23.2,156800,181120,2.32,28111,47270,14.2,10980,199285,2.5,33321,40476,4.9,0.6,1.9,0.0,1.7,25.6,4470899,7402469,8209407,19329,919247,1299,508.22,850.5
47095,0,7690,7832,0,-1.8,7832,4.5,16.8,14.1,36.0,69.6,28.3,0.4,0.2,0.0,1.5,1.9,68.1,79.5,2.0,2.7,70.2,6.1,562,19.2,2601,56.0,22.3,68500,2351,2.28,12662,26212,30.3,77,530,-5.9,369,189,0.0,0.0,0.0,0.0,0.0,13.2,0,0,19529,2635,5859,7,165.78,47.2
47097,0,27718,27815,0,-0.3,27815,6.4,23.9,13.0,47.6,62.7,35.0,0.7,0.4,0.0,1.2,2.3,61.0,79.9,1.0,2.1,74.4,10.8,1896,23.5,11266,65.3,12.9,80300,9826,2.54,16328,32987,26.1,305,4821,8.4,1325,1446,6.2,0.0,0.0,0.0,0.0,28.9,372934,829714,151836,5708,9726,31,471.99,58.9
