fips,own_code,av_11,av_21,av_22,av_23,av_31,av_42,av_44,av_48,av_51,av_52,av_53,av_54,av_55,av_56,av_61,av_62,av_71,av_72,av_81,av_92
"48403",3,,,,0,,,,,,,0,,,0,0,0,,,,83.16666
"48403",2,,,,0,,,,,,,,,,,,0,,,,9.4
"48403",1,,,,,,,,24.16667,,,,,,,,,,,,38.5
"48403",5,84.2,84.2,7.8,160.8,646.2,1.2,248.5,50.83333,1.6,11.16667,0,42.4,,11.2,,161,4.6,44.6,56.16667,
"48405",5,0,0,0,100,128.8333,3.8,254.8333,33.83333,0,48.4,5.8,6.4,,8,,411.6667,20.4,52.8,29.66667,
"48405",2,,,,0,,,,,,,,,,,0,0,,,,8.4
"48405",1,,,,,,,,19,,,,,,,,,,,,5.5
"48405",3,,,,,,,,,,,,,,,0,0,,,,102.4
"48407",2,,,,0,,,,,,,,,,,,0,,,,17.6
"48407",3,,,0,0,,,,,,,,,,0,0,,0,,,119.3333
"48407",1,,,,,,,,26.66667,,,,,,,,,,,,6.5
"48407",5,5.2,1.4,35.33333,122.6667,113.1667,55.66667,225.8333,31,0,45.2,31,86,,14.6,0,0,0,0,41.6,
"48409",2,,,,0,,,,,,,,,,,0,0,,,,16.33333
"48409",5,458.5,274.5,143,1786.333,2539.833,248.8333,1675.167,322.3333,83.33334,266,172.3333,139.2,5.75,499.3333,14.8,815,112.5,1149.833,355.3333,
"48409",3,,,76.5,82.5,,,,,17.8,,0,,,,1064,42.2,55.4,,0,721.8333
"48409",1,,,,,6,,21.5,90.66666,,,,0,,,,3,23.5,3.666667,,232.5
"48411",3,,,0,0,,,,0,0,0,0,,,0,141.2,0,,,,79.16666
"48411",1,,,,,,,,16.16667,,,,,,,,,,,,10.33333
"48411",5,0,0,,53,36.5,148.5,243.1667,18.5,0,29.8,4,18.5,,2,,184,,233,96.5,
"48411",2,,,,0,,,,,,,,,,,,0,,,,0
"48413",5,30.16667,35.8,0,49.33333,0,27.16667,42.66667,0,1,13.4,2.75,3.6,,0,,71.33334,0,0,6.8,
"48413",3,,,,0,,,,,0,,,,,,0,0,,,0,46.33333
"48413",1,,,,,,,,4.666667,,,,,,,,,,,,9.5
"48413",2,,,,0,,,,,,,,,,,,0,,,,2.2
"48415",3,,,0,0,,,,0,0,,,0,,,0,0,0,,,170
"48415",1,,,,,,,,32.5,,,,,,,,,,,,11.66667
"48415",2,,,,0,,,,,,,,,,,0,0,,,,0
"48415",5,117,1013.833,25.4,297,209.3333,321.8333,627.6667,167.8,66.5,187.6667,55.16667,45.16667,,109.3333,0,258.1667,30.8,384,214.5,
"48417",5,49.66667,268.3333,0,17.2,13.4,22.4,103.1667,0,11,14.8,4.6,2.4,,1.6,0,0,0,0,22.83333,
"48417",2,,,,0,,,,,,,,,,,,0,,,,11.2
"48417",3,,,,,,,,,,,,,,,0,0,,,,50.4
"48417",1,,,,,,,,8,,,,,,,,,,,,8.333333
"48419",3,,,13.33333,0,0,,,0,,,0,,,,0,0,0,,,148.5
"48419",5,168.8,10.8,12.2,233.6667,2277,216.5,1009.667,197.6,50.83333,244.3333,18.33333,226.6667,0,51,,609.8333,34.4,301,162.3333,
"48419",1,,,,,,,,52.5,,,,,,,,,,,,37.83333
"48419",2,,,,0,,,,,,,,,,,0,0,,,,22.83333
"48421",5,0,0,0,23.6,31.6,54.5,94.5,0,0,0,0,0,,0,,0,0,0,34.33333,
"48421",1,,,,,,,,3,,,,,,,,,,,,10.16667
"48421",2,,,,0,,,,,,,,,,,,0,,,,3
"48421",3,,,,0,,,,,0,,,,,0,0,0,,,,47.33333
"48423",3,,,0,0,,,,0,0,,,,,0,5888.667,405,0,,,1374.333
"48423",1,,,,,,,,659,,.8333333,,,,,,,,,,321
"48423",5,832.3333,907.5,299,3749.667,10087.17,3530.333,13160.33,1826.5,1892.167,2900.833,1327.667,2389.667,78.5,3613.667,382.5,14949.17,875.3333,6863,2900.833,
"48423",2,,,,0,,,,,,,,,,,0,0,,,,0
"48425",2,,,,0,,,,,,,,,,,,0,,,,5.4
"48425",1,,,,,,,,13.33333,,,,,,,,,,,,2.833333
"48425",3,,,0,,,,,,,,,,,,0,0,,,,0
"48425",5,0,0,0,59,229.2,10.4,251.3333,17.6,0,28.2,12.6,39.8,,139.4,0,0,22.2,57,59.8,
"48427",2,,,,0,,,,,,,,,,,0,0,,,,43.16667
"48427",5,394.5,82.33334,47.83333,122.8333,80.66666,90.5,1496.5,149,34.66667,181.6667,48.33333,96.5,,52.33333,3,693.2,0,0,379.8333,
"48427",3,,,0,0,,,,0,0,,,0,,0,0,0,0,,0,571.5
"48427",1,,,,,,,,44.5,,5,,,,,,,,,,294.3333
"48429",3,,,0,0,,,,,,,,,,,0,0,0,,,90
"48429",1,,,,,,,,20.33333,,,,,,,,,,,,6.833333
"48429",5,59.16667,280.3333,20.2,92.33334,426.5,50.33333,402.5,45.2,4.6,91.16666,41,66.4,,11.6,,297.3333,3.2,98,23.2,
"48429",2,,,,0,,,,,,,,,,,,0,,,,175.5
"48431",5,12.8,83,0,3,,4.6,63.83333,0,,22.6,,0,,0,,6.8,,40.2,28.5,
"48431",3,,,0,0,,,,,0,,,,,0,0,0,,,,30.16667
"48431",2,,,,0,,,,,,,,,,,,,,,,0
"48431",1,,,,,,,,2.5,,,,,,,,,,,,1.333333
"48433",3,,,,0,,,,,0,,0,,,0,0,0,0,,0,29
"48433",2,,,,0,,,,,,,,,,,,,,,,0
"48433",1,,,,,,,,6,,,,,,,,,,,,7.666667
"48433",5,1.8,0,0,107.1667,0,15.8,28.16667,0,0,5.8,4.2,0,,0,,7.8,,3.2,31.5,
"48435",3,,,,,,,,,,,,,,,0,0,,,,0
"48435",2,,,,0,,,,,,,,,,,0,0,,,,12
"48435",1,,,,,,,,5.5,,,,,,,,,,,,2.833333
"48435",5,75.16666,366.1667,0,220.4,7,137.3333,174.8333,0,8.6,38.2,22.4,3.8,,4.2,,36.66667,0,0,56.83333,
"48437",5,0,0,0,36.66667,130.6667,103.3333,216.8333,0,26.8,51.2,12.8,4.666667,,0,0,58.2,25.4,121.4,60,
"48437",2,,,,0,,,,,,,,,,,0,0,,,,26.2
"48437",1,,,,,,,,16.66667,,,,,,,,,,,,17.16667
"48437",3,,,,,,,,,,,,,,,0,0,,,,123.6
"48439",1,,,,,,,403,5025.5,64,3.6,,659.5,,,,,0,11,,8213.333
"48439",3,0,,0,0,,,,0,604.8333,0,0,181.75,,180.6,44444.83,4595.833,2000.833,,0,14027.17
"48439",2,,,,0,,,,,,,,,,,0,0,,,,0
"48439",5,521.6667,3885.5,1429.167,39864.67,91356,35269.33,85499.5,51843.17,17147.33,30663,11055.17,27721.33,2770.667,48991.33,6954.333,63035.83,9535.667,60866.67,21162.83,
"48441",2,,,,0,,,,,,,,,,,5.4,899.2,,,,0
"48441",5,233,896.1667,341.5,2443.167,2849.333,2246.333,7274,1182.667,1136.167,1927.667,817,1404.667,206.8333,2397,1924,8790,678.8333,5243.667,2066,
"48441",1,,,,,,,161.6667,428.6667,,1,,4.833333,,,,,99.5,,,480
"48441",3,,,0,0,,,,0,0,,,,,0,0,0,0,,,1400
"48443",2,,,,0,,,,,,,,,,,,0,,,,1.2
"48443",3,,,0,,,,,,,,,0,,,0,,,,,0
"48443",5,10.8,0,0,0,0,6.2,3.4,0,0,0,0,19.2,,,,11.4,0,6.8,1.8,
"48443",1,,,,,,,,2,,,,,,,,,,,,14.83333
"48445",3,,,20.8,0,,,,,0,,,,,0,0,0,0,,,144.3333
"48445",1,,,,,,,,21.66667,,,,,,,,,,,,14.83333
"48445",5,570.1667,287.8333,0,86.66666,84.66666,213,457.5,0,0,112.1667,24.83333,31,0,110.5,0,0,0,0,90,
"48445",2,,,,0,,,,,,,,,,,,0,,,,158.3333
"48447",1,,,,,,,,6,,,,,,,,,,,,7.5
"48447",5,52.33333,39,0,0,0,11.8,34.16667,3.2,0,5.4,0,2.4,,0,,0,0,9.6,0,
"48447",2,,,,0,,,,,,,,,,,,0,,,,2.6
"48447",3,,,,0,,,,,,,,,,0,0,0,,,0,31.33333
"48449",1,,,,,,,,50.66667,,7.5,,,,,,,,,,63.5
"48449",2,,,,0,,,,,,,,,,,,0,,,,71.5
"48449",5,24.4,152,279.1667,419.5,7013,313.6667,1609.167,72.33334,215.8333,273,46.83333,79.6,15.4,309,0,0,37.16667,883,234.1667,
"48449",3,,,45.8,0,,,,,0,,0,,,,0,0,0,,,308.5
"48451",2,,,,0,,,,,,,,,,,0,0,,,,0
"48451",5,403.1667,755.3333,207,2085,3978.667,1486.667,5227.167,566.1667,2391,1247.167,646,873,58.66667,2437,108.8333,6945.5,477.6667,3828.333,1422.167,
"48451",1,,,,,,,137.1667,212.6667,,,,32.83333,,,,,110.5,84.83334,,766.1667
"48451",3,,,0,0,,,,0,0,,0,,,0,0,0,0,0,,1297.333
"48453",2,,,,0,0,,,0,0,,,0,,,0,0,,,0,29093.17
"48453",1,,,,,,,,2476,26.75,59.5,,69,,,,4.166667,4.166667,,,6706.5
"48453",3,,,0,140.2,,,,0,230.8,0,0,0,,0,21907.67,2187.5,0,,0,10555.67
"48453",5,186.8333,988.3333,757.5,27001.67,53801.5,22688,49951.33,7999.333,20502.17,22672,9168.667,41213.5,2693.333,35998,5017.333,42448.17,6345.333,43924.17,17676.67,
"48455",2,,,,0,,,,,,,,,,,,0,,,,6
"48455",1,,,,,,,,30.16667,,,,,,,,,,,,11
"48455",3,,,0,0,,,,,,,0,,,0,0,0,,,0,92.5
"48455",5,63.33333,,13,101.8333,183.5,88.83334,279,47.2,0,69.83334,36.5,23,,12,0,162.5,62,257.6,134,
"48457",1,,,,,,,,31.16667,,,,7.333333,,,,,9.333333,,,4.166667
"48457",5,247.4,11.2,32.4,115.8333,122,72.6,548.6667,70.5,21.4,104,8.4,25.5,,33.66667,0,261.6667,0,0,45.6,
"48457",2,,,,0,,,,,,,,,,,,27.4,,,,299.3333
"48457",3,,,0,0,,,,,0,,,,,0,0,0,0,,,143.5
"48459",3,,,0,0,,,,,0,,0,,,,0,0,,,,244.3333
"48459",5,75.4,37,143.6667,365.8333,480.3333,92.66666,842.6667,114,341.3333,218.8,27.6,178.6667,0,13.6,33,503,7,435.4,108.5,
"48459",1,,,,,,,,62,,,,,,,,,,,,6.666667
"48459",2,,,,0,,,,,,,,,,,,0,,,,31
"48461",2,,,,0,,,,,,,,,,,,0,,,,0
"48461",5,43.5,297.6667,0,0,0,72.16666,64,0,0,10.6,0,0,,0,,72.83334,0,0,3,
"48461",3,,,0,,,,,,,,0,,,,0,0,,,,96.2
"48461",1,,,,,,,,6.166667,,,,,,,,,,,,0
"48463",2,,,,0,,,,,,,,,,,90.8,33.2,,,,0
"48463",1,,,,,,,,32.83333,,5.166667,,,,,,,,,,116.5
"48463",5,913.6667,178.1667,66,244.6667,537,509.6667,1322.5,161.3333,132,193.8333,94.83334,169.5,0,10,0,1132,41.5,667.5,375.3333,
"48463",3,,,28.8,0,,,,,,,,,,0,0,0,,,,326.3333
"48465",2,,,,0,,,,,,,,,,,0,15.2,,,,96.66666
"48465",1,,,,,,,63.5,58.66667,,,,4.166667,,,,,36,,141.6667,1618.167
"48465",5,0,0,9.8,422.1667,801.6667,154.6,1961.333,955.5,165.1667,389.5,159,28.6,0,624.1667,52.33333,2677.333,65,1102.333,273,
"48465",3,,,0,0,,,,0,0,,,,,,0,0,0,,,503.6667
"48467",3,,,0,0,,,,,0,,7.6,,,0,0,0,,,,355
"48467",2,,,,0,,,,,,,,,,,,0,,,,25.83333
"48467",5,681,350.3333,35,793.8333,381.1667,242.1667,1419,295,75.83334,244.1667,57.66667,159.1667,,220.8333,0,0,68.16666,773.1667,247,
"48467",1,,,,,,,,88,,5,,,,,,,,,,11.66667
"48469",5,202.1667,2122.833,332.6667,2309.5,2776.333,1585.167,5358,780.8333,706.6667,1163.833,566.3333,536.6,33.4,1728.167,219.5,4778.5,361.6667,2957.5,1447.167,
"48469",3,,,0,0,,,,0,0,,,,,11.2,0,0,0,,,1078.167
"48469",2,,,,0,,,,,,,,,,,,0,,,,139
"48469",1,,,,,,,,154.3333,,,,0,,,,13,,,,79
"48471",5,199,13.6,48.83333,431.3333,963.1667,239.6667,2286.333,106.6667,217,347.5,195.6667,238.1667,0,0,326.3333,1744.5,112.5,1773.833,395.8333,
"48471",2,,,,0,,,,,,,,,,,0,0,,,,0
"48471",3,,,59.4,0,,,,,0,,0,,,0,0,0,0,,,642.8333
"48471",1,,,,,,,,88,,6.833333,,,,,,,,,,116.5
"48473",5,104.6,29.6,70.4,531.3333,2132,427.6667,1372.333,83.2,31.33333,132.8333,201.8333,198.6667,,99.66666,0,0,94,676.6667,143.1667,
"48473",1,,,,,,,,48.33333,,,,,,,,,,,,13.33333
"48473",2,,,,0,,,,,,,,0,,,0,0,,,,25.33333
"48473",3,,,0,0,,,,,0,,,,,,0,0,,,,252.8333
"48475",2,,,,0,,,,,,,,,,,0,0,,,,0
"48475",3,,,12.4,0,,,,,0,,0,,,,0,0,0,,,160.3333
"48475",5,5.8,368.2,75.66666,153.8333,86.66666,66.16666,361.3333,129,24.4,98.83334,76,48.66667,0,0,,146,,240.1667,37.4,
"48475",1,,,,,,,,20.16667,,,,,,,,,,,,2.5
"48477",1,,,,,,,,55.83333,,,,,,,,,,,,17.83333
"48477",2,,,,0,,,,,,,,,,,,0,,,,56
"48477",3,,,43.33333,0,,,,,0,,,,,0,0,0,0,,0,269
"48477",5,153,115.1667,28.2,603.5,2772.5,867.8333,1756.667,117.2,101.3333,624,123.3333,142.6,7.6,258.1667,17,649.2,55.83333,952.5,291.5,
"48479",5,351.1667,1254.667,265,2558,1483.833,2457.167,11039.67,11102.17,670,3216.833,873.6667,1522.167,38.16667,2863.667,255.8333,9068,491.1667,6491,1411.333,
"48479",2,,,,0,,,,,,,,,,,0,0,,,,0
"48479",1,,,,,,,,191.5,,,,,,,,13.33333,,,,1943.667
"48479",3,,,0,0,,,,0,0,,0,,,0,2193.6,106,0,,0,2258.333
"48481",5,1538.833,605.6667,96.33334,544.3333,1682.833,626.6667,2009.333,307.5,133.6667,455.5,126.1667,212.8333,0,0,0,0,65.16666,896.5,411.8333,
"48481",1,,,,,,,,82.5,,,,,,,,,,,,25
"48481",3,,,23.83333,0,,,,,0,,,,,0,0,0,0,,,356.1667
"48481",2,,,,0,,,,,,,,,,,0,24.8,,,,48
"48483",1,,,,,,,,21.5,,,,,,,,,,,,7.5
"48483",5,88.66666,52.66667,12,51.66667,17.83333,79,238.6667,26.2,24.6,60.8,6.2,57.6,0,7.2,0,0,0,0,53.8,
"48483",2,,,,0,,,,,,,,,,,,0,,,,7.4
"48483",3,,,,0,,,,,,,,,,0,0,0,,,,16.6
"48485",3,,,0,120.2,,,,0,0,,0,,,0,0,0,24.6,,0,1876.5
"48485",5,94.83334,814.6667,83,2066.667,7594,1596.333,7422.333,624,1213.333,1597.5,622.8333,1314,62.66667,1989.167,148.8333,7661,657.1667,4630.333,2107.5,
"48485",2,,,,0,,,,,,,,,,,0,0,,,,0
"48485",1,,,,,,,373.5,322.6667,,,,10.66667,,,,,,221.8333,242.6667,1419
"48487",3,,,0,0,,,,0,0,,0,,,0,0,0,,,,172.8333
"48487",5,221.5,42.16667,90.2,88.4,725,113.3333,675.5,54.4,102.6667,189.5,33.16667,81.16666,0,0,0,88.8,27,388,153.5,
"48487",1,,,,,,,,29.83333,,,,,,,,,,,,29.83333
"48487",2,,,,0,,,,,,,,,,,42.2,21.2,,,,281.6
"48489",2,,,,0,,,,,,,,,,,,0,,,,12.6
"48489",1,,,,,,,,23.16667,,,,,,,,,,,,11.66667
"48489",3,,,0,0,,,,0,0,,0,,,0,0,0,0,,,163.3333
"48489",5,0,0,0,57.6,44.4,35.33333,416,24.6,34.16667,68.66666,27.83333,0,,0,,281.1667,7.2,110.4,71,
"48491",5,115.1667,521,259,7556.667,7432.333,11445.33,11207.33,541.6667,780,2815.667,947.3333,2574.667,908.3333,4228.167,767.6667,6532,817.8333,6993.167,2894.167,
"48491",1,,,,,,,,362.8333,,4.666667,,16,,,,,,,,50
"48491",2,,,,0,,,,,,,,,,,0,123,,,,284.3333
"48491",3,,,254.6,208.2,,,,17.4,59,0,,,,0,1866,47.8,128.8,,0,2363.5
"48493",2,,,,0,,,,,,,,,,,,0,,,,22.5
"48493",1,,,,,,,,49.16667,,,,,,,,,,,,12.33333
"48493",3,,,0,0,,,,,0,,0,,,,0,0,,,,229.5
"48493",5,112.4,4.8,22.5,368,316.5,93.66666,847.8333,63.83333,89.66666,98.33334,22.66667,115.5,0,52.16667,0,0,6.8,257.8,109.5,
"48495",5,16.4,491.2,25.2,43.4,2.4,34.8,211.1667,117,2.4,42.5,33.66667,14.6,0,0,,98.16666,0,0,51.16667,
"48495",1,,,,,,,,11,,,,,,,,,,,,1.333333
"48495",2,,,,0,,,,,,,,,,,,0,,,,.8
"48495",3,,,,0,,,,,0,,0,,,,0,0,0,,,122
"48497",2,,,,0,,,,,,,,,,,,0,,,,37
"48497",1,,,,,,,,78,,3.833333,,,,,,,,,,31.16667
"48497",5,37.5,1344.333,116,803.5,1570.333,520.4,1887.5,758.8333,169,298.1667,128.6667,0,0,449.6667,0,0,101.8333,1040.833,293.3333,
"48497",3,,,0,0,0,,,,,,0,,,,0,0,0,,,440.5
"48499",2,,,,0,,,,,,,,,,,,0,,,,231.8333
"48499",3,,,0,0,,,,,,,,,,0,0,0,,,,306
"48499",5,126.5,144.1667,147.5,411.5,859.6667,176.8333,1268.833,121,159,339.1667,82.5,312.8333,0,0,0,0,122.5,696.6667,254,
"48499",1,,,,,,,,84.83334,,,,,,,,,,,,11.16667
"48501",3,,,,0,,,,,0,,,,,0,0,0,0,,0,166.1667
"48501",1,,,,,,,,9.833333,,,,,,,,,,,,9.166667
"48501",2,,,,0,,,,,,,,,,,,0,,,,7
"48501",5,385.6667,559.5,27.16667,212.8333,55.83333,113,219.8333,170.5,14.2,40.33333,29.83333,17.8,0,13.6,,51.66667,0,0,51.33333,
"48503",2,,,,0,,,,,,,,,,,,23,,,,0
"48503",3,,,0,0,,,,0,0,,0,0,,0,585,437.4,0,,,178.8333
"48503",1,,,,,,,,40.5,,,,,,,,,,,,27.33333
"48503",5,54.33333,589.5,101,226,904.6667,200.3333,719.8333,112.6667,143,258.3333,46.83333,105,15,61.4,,510.3333,47.16667,470,173.3333,
"48505",2,,,,0,,,,,,,,,,,,0,,,,6.8
"48505",3,,,0,0,,,,0,,,0,,,0,0,0,,,,219
"48505",1,,,,,,,,10.16667,,,,,,,,,,,,34
"48505",5,16,584.2,0,267,33,5.6,236.3333,8,9.2,86.83334,21.33333,15.4,,44.83333,,266.5,15,152.6,115,
"48507",3,,,7.4,0,,,,,0,,0,,,0,0,0,0,,0,132.1667
"48507",5,88.6,0,0,0,0,0,152.5,12.8,0,0,0,5.4,,1.2,,821.3333,0,0,51.83333,
"48507",2,,,,0,,,,,,,,,,,,0,,,,7
"48507",1,,,,,,,,11,,,,,,,,,,,,2.333333
"48999",5,184.2,6377,71,5889.8,1189.8,17684.2,7757.2,4216.8,2636.8,4747.4,1613.4,8777.8,234,13048.8,629.4,1359.2,369.8,1927.6,1227.4,
"48999",3,,,,0,,,,,0,,,0,,,0,0,,,,0
"48999",1,,,,,,,,,,,,.5,,2.8,,,,16.33333,,84.2
"48999",2,,,,,,,,,,,,,,,,,,,,0
"49000",2,,,,,0,,0,0,,0,0,0,,,23602.5,6981.333,133.1667,,0,19326.5
"49000",1,,,,,,1,336,5642.5,3,99.33334,,133.1667,,4.2,3,1611.333,586.8333,100.5,137.1667,26020.5
"49000",5,4179.167,7276.333,4076.833,72264.5,116873.8,41053.33,131675,39408.5,30949.67,48701.67,14900.83,50677,19679.17,65096.33,15323.33,87786.66,15862.17,84166.34,27583,
"49000",3,0,,1908.833,0,,,,3797.167,1070.667,0,0,137.5,,523.1667,56477,2550.833,2071,20.2,88.8,26070.5
"49001",5,494.6,52,34,90.66666,80,20.6,290.5,57.2,0,7.6,1.8,2.2,,0,,44.5,0,0,25.4,
"49001",3,,,,0,,,,,,,,,,0,202.8333,209.6667,,,,142.6667
"49001",2,,,,,,,,,,,,,,,,,,,,36.16667
"49001",1,,,,,,,,8.833333,,,,,,,,,,,,34.16667
"49003",5,213.6,21.2,35.83333,1036,7305.167,393.8333,1774.5,1075.5,137.3333,320.3333,89.33334,74.6,35.8,354.8333,39.66667,1031.167,108.3333,1147.833,233.6667,
"49003",2,,,,,,,0,,,,,,,,0,0,,,,190.1667
"49003",1,,,,,,,,82.33334,,5.166667,,,,,,,12.66667,,,118.1667
"49003",3,0,,0,0,,,,0,14.4,,,,,0,1294.8,67.8,50.8,,0,377.1667
"49005",5,38,1.8,55,2332.833,8266,687.8333,4915.667,877,615.6667,867.3333,307.5,1757.167,2296.833,2407.667,233.6667,3286.667,514,2761.667,886,
"49005",2,,,,,,,0,,,,,,,,0,,,,,790
"49005",3,,,0,59.16667,,,,,36.8,,,0,,0,0,0,196.1667,,2.6,945.8333
"49005",1,,,,,,,,148.8333,,,,,,,,,0,,,223.3333
"49007",5,1,158.2,131,306.1667,348.8333,372.5,1268.833,195.8,117.3333,185.1667,52.5,101.2,25.8,364,0,0,55.16667,695.8333,320.6667,
"49007",2,,,,,,,0,,,,,,,,0,,,,,267.5
"49007",3,,,0,36.8,,,,0,0,,,,,0,0,0,41,,18.6,395.3333
"49007",1,,,,,,,,40.33333,,1.4,,,,,,,0,,,138.5
"49009",2,,,,,,,,,,,,,,,,,,,,21
"49009",1,,,,,,,,5.666667,,,,,,,,,1,,,63.5
"49009",3,,,0,0,,,,0,,,,,,0,46.4,,,,,60.16667
"49009",5,0,0,,8.8,0,,0,0,0,,0,0,,0,,,38,100.4,0,
"49011",3,,,0,82,,,,0,122.1667,,,,,0,6325.167,89.33334,528.6667,,0,1968.167
"49011",1,,,,,,,323,311.8333,,,,19.83333,,,,88.66666,.5,48.83333,133.1667,11550.67
"49011",2,,,,,,,0,,,,,,,,0,0,,,,490
"49011",5,353.5,83.33334,79,7255,10252.17,2576.5,11733.83,4382.5,839.1667,2434.833,1064.333,3661.5,690.8333,3312.5,391.3333,7340,1730.333,6299,2402.167,
"49013",5,31.2,578.2,43.5,394.3333,123,118.5,676.5,330.6667,167.4,93.66666,43.83333,27.5,0,27,8.4,257.6,6.4,270.4,124.6667,
"49013",2,,,,,,,,,,,,,,,,,,,,109.8333
"49013",1,,,,,,,,28.5,,,,,,,,2,,,,66.83334
"49013",3,,,19.66667,0,,,,21.33333,0,,,,,0,401.6,301.2,0,,,170.6667
"49015",5,0,0,0,299.5,24.83333,0,372.1667,121.6667,150.2,8,0,45.33333,8.8,21.8,0,22.16667,,191.1667,144.1667,
"49015",1,,,,,,,,22.5,,,,,,,,,,,,39.5
"49015",2,,,,,,,,,,,,,,,,,,,,55.66667
"49015",3,,,0,0,,,,,24,,,0,,0,0,0,0,,,179.6667
"49017",2,,,,,,,,,,,,,,,,,,,,67.16666
"49017",1,,,,,,,,12.5,,,,,,,,,65.83334,,,92.16666
"49017",3,,,,25.16667,,,,0,0,,,,,0,202.6,12,,,,81.5
"49017",5,0,0,26.8,73.33334,96.2,14.4,166,6.6,0,9.8,3.2,7.2,,1.4,1.6,30.4,43.8,583.2,24.16667,
"49019",2,,,,,,,0,,,,,,,,,,,,,0
"49019",5,0,51.2,6,263.5,60.16667,43.16667,670.5,10.6,37,60.33333,97.83334,104.1667,0,0,45,177.8333,189.1667,1269.833,54.16667,
"49019",3,,,0,0,,,,0,0,,,,,0,0,0,21,,0,179.6667
"49019",1,,,,,,,,12.33333,,,,,,,,,119.5,,,108.8333
"49021",3,0,,,0,,,,0,15.4,,,,,14.6,913.8333,94.33334,0,,,544
"49021",5,41.6,6.8,71.66666,1001,1579.5,312.5,1928.5,281,90.5,405.3333,163.3333,76.6,9.4,1196.333,59.5,1088.667,177,1413.833,226,
"49021",1,,,,,,,,88.83334,,3.166667,,,,,,,15,,,240
"49021",2,,,,,,,0,,,,0,,,,0,,0,,0,317.6667
"49023",1,,,,,,,,14.16667,,,,,,,,,,,,19.66667
"49023",3,,,0,0,,,,,0,,,,,0,0,0,0,,,110
"49023",5,0,0,0,284.1667,390.5,52.4,318.6667,9.2,0,19.8,7.4,72.16666,0,0,0,156,0,0,48.83333,
"49023",2,,,,,,,,,,,,,,,,,,,,37
"49025",3,,,0,0,,,,,0,,,,,0,0,0,0,,0,124.1667
"49025",5,,0,0,92,98.2,15.2,327.8333,4.8,3.8,54.16667,23.16667,4.6,,21.4,,33.16667,251,445.2,278.1667,
"49025",1,,,,,,,,10.66667,,,,,,,,,33,,,67
"49025",2,,,,,,,,,,,,,,,,,,,,58.66667
"49027",5,169.4,34.8,0,113.6667,144.8333,85.16666,559.5,0,29.66667,0,0,0,0,141.8333,,264.3333,10.6,136.6,78,
"49027",3,,,,0,,,,53,0,,,,,0,0,0,41.6,,0,156.1667
"49027",1,,,,,,,,26.66667,,,,,,,,,0,,,79.5
"49027",2,,,,,,,,,,,,,,,,0,,,,51.5
"49029",2,,,,,,,,,,,,,,,,,,,,21
"49029",1,,,,,,,,11.83333,,,,,,,,,,,,0
"49029",3,,,,0,,,,0,0,,,,,,0,0,,,,53.16667
"49029",5,0,0,8.2,336.1667,226.6667,124.2,196.5,7.6,2,28,7.2,0,0,80.16666,0,3.6,18,145.8,3.4,
"49031",3,,,,0,,,,,,,,,,,82,,,,,0
"49031",2,,,,,,,,,,,,,,,,,,,,12
"49031",5,0,0,,7,0,0,0,0,,0,0,0,,0,,0,0,25.83333,0,
"49031",1,,,,,,,,6,,,,,,,,,,,,0
"49033",2,,,,,,,,,,,,,,,,,,,,22.66667
"49033",1,,,,,,,,8.333333,,,,,,,,,,,,5.666667
"49033",5,0,0,4.4,54.5,0,0,60.83333,5,0,0,0,,,4.8,0,0,0,0,52.5,
"49033",3,,,,0,,,,,,,,,,0,94.83334,,,,,42
"49035",1,,,,,,1,,3452,,66.66666,,101.8333,,,,1452.167,7.8,,9,3937.5
"49035",2,,,,,0,,251.6667,,,0,,0,,,12866.33,6003.833,0,,0,12373.17
"49035",5,272.8333,1957.667,1731.333,32367,50766.17,27989.5,60355.17,24533.5,17759.5,35081.5,8407,29719.17,13794.17,38398.5,5321.667,41878.5,6286.167,37797.17,13970.83,
"49035",3,,,1063.833,211.8,,,,2162,290.5,,,0,,0,12337.4,225.6,697.3333,,182,11241.83
"49037",1,,,,,,,,15.83333,,2.166667,,,,,,,42.16667,,,125
"49037",2,,,,,,,,,,,,,,,0,,,,,0
"49037",3,,,0,56,,,,0,0,,,,,0,616.3333,141.1667,,,0,287.6667
"49037",5,5,104.4,8.4,220.1667,137.5,52.4,367.5,65,8.2,34.66667,2,0,0,31.2,25.6,131.4,0,0,73.83334,
"49039",2,,,,,,,,,,,,,,,0,,,,,0
"49039",1,,,,,,,,31,,2.5,,,,,,,,,,48.83333
"49039",5,0,0,0,397,896.5,55.8,897.3333,76,170.3333,149.8333,41.66667,161.8333,0,0,0,0,37.8,442.2,104.5,
"49039",3,,,,0,,,,0,19.8,,,,,0,0,0,0,,0,267
"49041",5,94.33334,379.1667,0,377,530.8333,0,1190,772.8333,74,130.8333,33.16667,118.1667,11,53.4,0,0,17.6,805,137.1667,
"49041",3,,,,0,,,,0,0,,,,,0,206.8333,0,0,,0,386.3333
"49041",1,,,,,,,,34,,7.166667,,,,,,,,,,173
"49041",2,,,,,,,,,,,,,,,0,,,,,0
"49043",5,60.8,63.8,48.5,1501.333,550.1667,168.5,2435.667,164.8333,240.5,342.8333,824.3333,607.8333,90.83334,511.3333,222.8333,400.6667,2362.333,3633.333,445.6667,
"49043",1,,,,,,,,49.16667,,,,,,,,,,,,39
