fips,av_11,av_21,av_22,av_23,av_31,av_42,av_44,av_48,av_51,av_52,av_53,av_54,av_55,av_56,av_61,av_62,av_71,av_72,av_81,av_92
"C2422",0,0,305.6,2443.333,3595.833,1987.833,7261.167,1138.4,719.6667,1146.333,398.6667,1198.333,97.8,846.4,139.4,4721,496.5,4713.5,1607,0
"C2430",497.6667,592.3333,216.3333,4309,3592.333,1976.5,7688.333,1812.333,922.5,1874.833,1015.5,1758.167,120.5,3117.5,220.3333,7140.167,713.8333,5379.167,1560.5,0
"C2434",2579.833,118.3333,540.1667,18469.83,79578.84,10624.5,43259,5579.5,5695.833,15884.33,4021.167,6170.2,0,14299.67,7538.833,40016.33,4394,26187.33,11926,0
"C2450",0,0,186.5,1746.333,996.5,1347.5,5145.167,855.3333,575.6667,2110.833,552.1667,1147.167,79.83334,993.5,449.5,5254.5,831.6667,3681,1212,0
"C2454",3382.333,1380.5,228.1667,6467.333,10630.83,3314.5,7924.167,1874,844.6667,3067.667,881.6667,1789,744.3333,4029.5,244.5,6752.333,664.3333,5335,1390.5,0
"C2458",126.1667,29.5,538.2,8878,31835.83,1369.4,17690.5,4814.2,0,9432.6,1340.2,4234.667,1263.5,2960.167,447.5,8463.5,1557.667,13352.33,1843,0
"C2466",279.1667,237.6667,999.6667,18128.83,72605.5,19110.5,38137.33,17503.17,7494.667,15286.33,4272,9789.6,5056.2,23642.17,2006.6,21054.4,3238.667,24986.83,9156.5,0
"C2478",0,0,0,3684,8395.333,1545,8578.667,241.8333,375.6,1707.167,632.6,1518.2,658.8,4269.5,369.3333,6916.333,500.8333,5444,1336,0
"C2486",533,122.3333,0,15868.67,50937.17,5424.167,35765.33,6268.8,6826.833,9181.333,3363.167,7922.833,2271.5,23836.33,0,0,3270.667,23263.17,6913.333,0
"C2502",0,0,0,149.4,718.4,0,1049.167,58.66667,71,97.5,44.16667,39.16667,0,315,444.8333,1565.333,.8,122,15.83333,0
"C2506",192.2,8.6,621.5,4858.667,6522.5,502.5,12620,2414.333,1239.8,2385.167,1200.833,3538.333,916.5,3587.833,156.8,3069.8,861.6,4967.8,2279.2,0
"C2518",179.1667,42.66667,0,2470.333,12436.5,0,13526.17,1436.8,2701,6590.333,848.8333,3135.8,421.8,3497.333,60.5,1742.833,913.5,7230.167,2526.6,0
"C2526",4965.333,0,107.6667,1209.5,3660,656,3552.667,524.5,290.8333,577.5,623.6667,419.8333,147,682.8333,163.5,2879.5,333.3333,2231.333,1187.5,0
"C2542",208.1667,28.5,1017.8,12023,27446.67,10178.8,33117.5,19636.5,5713.167,21311.83,2941.333,13015.33,3626.333,9025.333,4952.2,35119.8,3092.8,12611.6,9915.167,0
"C2550",0,0,15,671.4,13821,1102.333,7309,230.8,1075.5,962.1667,915.6667,1303.833,265.1667,1744.667,840,5289.4,448.1667,4791.333,1203.833,0
"C2554",810,37.16667,0,22384,78210,18340.4,63361.5,3227,12368.67,65962.34,6132.667,24318.17,2606.2,16299.8,10298.67,75444.84,7318.833,35042.83,19321,0
"C2562",142.8,22,53.4,2194.5,4647.167,0,7520.5,445.2,558.8,355,107.4,1183.2,279.2,1217.333,274.2,4677,0,0,1473.167,0
"C2586",358.1667,67.5,445.5,5290,64571.67,6501.4,17063.67,3077.4,1139.167,2479.4,984.8,0,1344.667,2638.8,226.6667,4718.667,1229.833,10470.83,2785.833,0
"C2598",14,0,161,506.5,419.8,40.2,1290.833,85,88.2,185.2,45.6,237.6,0,308,28,159,25.6,534.6,734.3333,0
"C2610",3287,50,0,6072.5,39857.33,3851.333,11218.83,0,827.1667,2127.167,882.8333,3121,495.6667,6518.167,1999.167,6909.167,1070.667,6792.167,3182.667,0
"C2618",2721.833,202.6667,1694.6,18955.5,12096.33,13627.83,45204.5,19296.83,9308,14059.33,8156.5,18557.5,5752,30802.5,9632.333,40314.17,6854.833,52442.17,18202.83,0
"C2630",250.8333,164.8333,61,2225.667,3752.667,1094.833,5393.667,220.6,490,971.3333,507,825.8333,198.5,1216,184,6383.333,1311.5,4412.667,978.3333,0
"C2638",483.5,5983.667,116,4683,7429.5,1469.4,10356.17,6938.667,834,1888,3313.333,1807.5,1354.833,3720.667,931.6,5276.333,576.6667,5743.5,2049.333,0
"C2642",1993.667,31854.5,11212.33,173426.3,219884,119055.3,246009.8,63655.5,7916.5,84973.6,47745,60818,8187.2,78634.66,23151.17,157217.7,0,0,69266.34,0
"C2658",37.33333,611.1667,221.6667,4424,10160.8,1851.667,16436.83,2628,831,3916.667,1147.167,1882.833,0,2406.4,155,8974.5,808.1667,9542.833,3508,0
"C2662",0,0,0,6440.833,32067.17,4817.667,21087.33,0,2378,3589.333,1988,23315.5,0,0,205.4,1854.8,1262.833,13738.83,4302.5,0
"C2682",863.2,12.8,0,3458.333,2989.5,3642.5,6711.5,0,426.2,1271.6,491.6,5110,0,0,17,1309.8,499.6667,3753,1098.8,0
"C2690",1513.5,0,2277.8,0,104802.2,33630.4,95013.66,27742.33,16106.33,45292.17,14488,31064.33,0,0,6945.167,69208.5,12295.2,68399.8,25840.83,0
"C2698",74.8,33.2,41.83333,3241.833,6373.5,1628.2,9561.5,808.8,2714.667,2013.8,793.6,2236.167,33.2,596.4,0,0,590.4,6639.6,1736,0
"C2706",519.8333,274.6667,67,816.1667,4065.667,389.8,4820,251,662.5,964.6667,596,1986.5,14.8,259.8,0,0,398.3333,3238.5,1286.167,0
"C2710",69.8,50.8,0,2568.333,10626,1597.667,8178.667,0,511.5,1729.667,493.6667,1396.667,337.3333,2630,877.6667,7504,636,4784.833,2251.833,0
"C2714",0,0,697,10780.67,20935.17,5615,26785.33,9108.6,5428.6,11596.33,2953.167,6276.5,3194.333,4966.667,538.8333,3569.333,1505.833,11581.67,6420,0
"C2718",0,0,0,1202.333,11623.5,0,7517,692.1667,432,1204.2,458,1077.2,498.8333,2820.2,0,0,0,0,776.8,0
"C2726",1470.667,145.5,396.2,30374.33,28396.5,20721.17,68763.5,9895.6,12801.17,45898.17,8931.5,16736.8,1840.5,20542,2732,27072,1387.4,10481.4,16907.5,0
"C2734",77,15.8,206.1667,2737.667,1170,444.5,6393.5,622.1667,929.3333,859,549.8333,1018,176.1667,2450,131.5,2879.667,314,5270.833,1097.667,0
"C2750",302.5,104.8333,188.4,2997.667,15876.17,3167.333,8767.333,1001.2,1216.333,1406.333,366.8333,1195.833,595.3333,3009.833,626.5,7422.333,708.1667,5336.333,1785.167,0
"C2762",107.5,130.6667,0,3147.667,6723,1494.667,9248.833,0,1063.167,2500.333,385,1113.667,109.4,698.3333,151.4,1352,0,0,1883.6,0
"C2774",0,0,57,3357,11998.33,2749.5,8812.833,492.4,1490.833,3438,453.8,411.4,179.5,3178,0,0,475.2,7191.2,2206.8,0
"C2778",63.33333,201.1667,429,2010.167,5376.833,1499.667,7930.5,1694.833,1061.5,2465.167,647.5,2509.333,382.1667,2461.833,1693.667,10247.67,482.5,4190,1971.667,0
"C2786",0,0,65.83334,1961.167,9310.333,1908.333,6089.333,612.8333,755.6667,1259.5,562.3333,912,0,0,60,5571,361.8333,3548.167,1162.667,0
"C2790",239.6667,90,278,2631.333,16454.33,2438.833,10117.67,6322.167,1060.167,1883.167,732.3333,713.4,615.6,2985.167,166,10154.6,477,6104.833,1994.167,0
"C2802",0,0,0,6513.833,26452.83,2322.6,16789.17,0,1609.833,4983.833,1833,4627.833,0,0,1994.333,15903.5,1855.5,12084.5,5009.667,0
"C2810",912.4,65.2,103.2,1756.667,5670.167,1763.6,5992.5,2079.167,590.6667,1582.5,218.8333,0,0,1632.5,1042,6071.167,502.1667,3226.333,1222.833,0
"C2814",1133,717.8333,2737.4,50494.4,67051.2,40287,66010.6,31831.83,35423.17,8706,2773.833,48087.33,5158.4,46901.5,7638,74573.84,11252,49129.17,22592.6,0
"C2842",1878,6.8,66.66666,4543.167,5641.333,2120.667,9813.667,621.6667,1107.667,1644.833,1292.333,7800,227.8333,8156.5,353.8333,7111.833,1366,5999.5,3209.667,0
"C2866",117.1667,69.16666,224.4,5295.667,8790.5,3714.333,13702.83,2384.6,1624.6,3596.333,1774.167,1447.4,14.6,4155,652.5,11430,141.6,1829,3405,0
"C2870",81.66666,53.2,41.16667,3986.2,28335.17,2427.333,14913.83,1936,1216,2625.167,965.8333,1410.667,188.6667,4422.6,639.4,8650,169.6667,1469.333,3200.333,0
"C2874",815.3333,123.5,0,2335,5435.5,0,9131.667,1455.5,2201.667,1901.5,611,1651.833,320.5,2182.333,694,8181.667,600.3333,6092.833,2079.333,0
"C2894",721.1667,234.3333,78.8,7460.833,40504.83,0,40328,3142.333,2389,6311.6,2188.8,9799.2,1426.5,11650.8,677.4,13150.2,3036.4,27248.2,6961,0
"C2902",0,0,180.4,1524,17042.67,922.3333,5925.667,516.8,382.6,1053.2,461.2,1119.8,8,0,8.2,692.8,123.4,1594.8,1310,0
"C2910",0,0,0,2796.667,9891.833,0,8541.167,1918.167,1427.5,2947.8,768.6,1565.667,1536.167,2881,217.6,5071.2,1034.667,6072.333,2339,0
"C2914",127,13.2,0,3613.667,18542,1851.167,10149.5,0,627.8,519.4,207.4,1847,0,0,0,0,521.6667,7273.5,1818.667,0
"C2918",261.5,13956.83,168,7041.5,8627,6326.333,17117.67,3883.2,2594.167,3382.333,4209.167,6132.833,0,0,571.8,13279.8,1310.8,9132.6,3261.5,0
"C2934",216.6,1079.4,0,9259.167,9873.667,2494.333,0,3315.167,610.6667,1201.8,700.4,2461.8,546.8333,2665.4,45.4,1980.8,0,0,1639.333,0
"C2946",3615.333,1048,507.8333,11431.83,17399.33,8425.333,24609.5,10435.33,2253.5,7772.333,2446.333,5588.5,5380.833,14486.33,2546.167,20141.17,2856,12196.17,4607.833,0
"C2954",2480.5,457.1667,495.1667,14655.5,49489.67,11103,29554.67,7056.5,4057.667,7273.5,2962.167,7251.333,2188.5,9285.333,2544,25623.83,3095,16429,6357,0
"C2962",352,130.8,0,8771.333,24194,0,24931.5,3599.333,3323.833,10579.83,3333.833,0,0,9781,1704.4,17778,2212.667,16372,8418.333,0
"C2970",351.1667,1254.667,265,2558,1483.833,2457.167,11039.67,11102.17,670,3216.833,873.6667,1522.167,38.16667,2863.667,255.8333,9068,491.1667,6491,1411.333,0
"C2974",790.6,7.6,273.8333,3603.5,3241.667,1106.833,6617,1179.5,1037,1421.833,715.8333,2463.833,75.16666,2728.667,250.3333,7708.667,977.1667,5008.667,1238.333,0
"C2982",183.1667,426.6667,3046.833,77951.84,21993.5,20197.5,83904.5,25658.33,12009.83,26410.5,16807.67,28355,6468.333,52873.5,3116.333,46156.83,17366.67,224500.7,16790.33,0
"C2994",12,3.8,0,2545,3898.167,157.2,6001.333,931.3333,1943.5,1012.5,720,2951.333,146.8333,1270.833,1030.333,4061.167,478.8333,5512.5,2265.167,0
"C3002",26.2,45.4,167.6,1512.333,3744.833,549.2,4935,1088,515.1667,1456.833,506.5,1347.167,63.33333,1980,231.5,3066.333,251.5,3604.333,1121,0
"C3014",0,0,142,1783.167,9475.833,2313,6132.667,1879.333,337.3333,915.5,208.6667,852,134.6667,1372.833,537.1667,5928.667,387,2889.5,1270.167,0
"C3030",169.2,62,0,1223,3124.667,392.6,3529,228.6,392.5,1153.333,290.3333,511,104.2,87.6,58.4,3945.6,409.6667,2157,1016.5,0
"C3034",281.3333,0,165.6,2528,6786.333,1344,7106.167,1277.5,697.6667,2519.167,432.8333,2202.833,290.1667,2793.833,1045.667,7893.667,400.1667,2926,1223.5,0
"C3046",3376.333,241,113.5,11906.8,36844.67,4095.167,28579,2202.833,5023.667,6699,3400.333,9175.667,435.8,2460.6,1370.667,11204.5,3790.667,19967.67,5940.5,0
"C3062",89.2,67.6,103.2,2469.5,11225.17,2314.667,7678.333,751.4,870.8333,1229.833,416.5,1058.833,328.1667,3575.667,861,9149.333,563.5,4246.333,2089.833,0
"C3070",526.6,15,52.8,8165.667,16770.17,4277.2,17016.67,5553.833,3429.4,8890.333,1681.667,8178.667,1143.833,4696.333,0,0,2333.833,12983.83,5254.2,0
"C3078",750.3333,507.4,0,15889.33,26837,11559.6,35511.67,5052.333,1486.833,14215.6,4410.2,2436.333,646.8333,6320.167,0,0,0,7202.833,6677.6,0
"C3086",237.6,28.6,0,2504,8460.5,686,5299.333,198.4,697,984.8,321.6,1856,1886,1991.8,177.6667,2735.833,564,2975.6,954.1667,0
"C3098",458.2,4092.4,848.6667,5355.667,11461.5,3296.667,11545.67,2226.167,1815.833,2393.4,1005.4,0,381.8333,724,630,7589.833,354.8,5639.8,2255.833,0
"C3102",723.4,78.6,0,2398.667,7633.333,0,4387.5,1071.833,419.1667,961.6667,407,710.6667,45.5,991,106.3333,4472,512.8333,2814.833,1689.167,0
"C3110",14551.5,4255.333,16344.17,223596.5,723217.8,300281,554583.2,175286,243886.2,243262.7,109344.2,344212.8,115651.2,378693.7,98476.34,459695.3,100922.5,416010.5,251760.5,0
"C3114",740.1667,253.1667,897,10237.5,42065,13686.33,66400.66,29159.83,6114.333,4608,1424.667,19936.17,4419.167,28704.5,4104.833,51334,7870.167,38855.67,9340,0
"C3118",0,0,246.6,5094.4,5862.8,5997.167,15218.5,1731,0,1995.6,762,0,0,0,871.1667,15878.83,846.2,7744.8,2613.667,0
"C3134",120,0,156,2246.667,20794.5,2568.5,13111.17,1966.167,1017.4,3267.833,1015.6,1985.667,551.1667,2463.667,273,1644.333,127.8333,1042.167,3111.5,0
"C3142",541.5,570.1667,298.1667,2765,5846.2,1944.833,12250.5,950.6667,1790.5,3105.833,700.5,1349.5,605.6,2818.333,1580.833,9370.667,227.5,5404.833,2140.4,0
"C3146",0,0,112.1667,1978,3149.5,623.1667,3292,656.8333,589.6667,405.6667,348.6667,263.6,0,953.1667,63.83333,4879.5,223.1667,2197.333,1167.5,0
"C3154",0,0,938.1667,16064.17,33377,1935.333,39342.5,1182.5,7376.5,21358.33,4085.5,15310.17,3347,10164.5,635.5,9561.5,4100.333,23399.83,10560.17,0
"C3170",222.1667,51.33333,418,7890,35188.67,8100.167,28174.17,2773,5542,10946.5,2823.333,9819.667,2112,8400.167,3735.167,22212.67,1925.5,13890.33,6331.833,0
"C3190",103.2,17.4,0,2053,14812.83,1594.833,7712.333,0,1341.5,1285.167,475.8333,1015,112.5,3514,421,7059.5,751.5,4790.833,2106.5,0
"C3242",0,0,0,3274.333,5287.333,0,5738,0,209.2,384,278.6,378.2,20.8,3032,0,0,0,0,602.1667,0
"C3258",6712,1458.5,710.6667,9046.5,9989.667,5984.667,25772.17,4308.333,2167.167,4837,1839.667,3576.167,97.83334,6848,818.1667,30786.17,1145,14575.33,3800.667,0
"C3278",2459.5,154.5,204.4,4144,7219.833,1864,13368.17,1733.8,1799.5,2041.333,1186.667,1958.833,1352.833,3576.833,505.3333,10035.33,1370,7332,2868.5,0
"C3282",1339.333,106.8333,54.33333,16863.67,37941,5884.5,68410.34,51684,1549,20285.33,10649.17,12511.33,3483.667,33140.83,4288.667,50120.83,5734.167,48966.83,2853.833,0
"C3290",9021.333,23.4,0,2774.833,10447.5,0,7225.5,1712.167,902,1101.833,691.8333,907.3333,947.3333,1478.167,66,5124.667,481.1667,4080.333,2346.333,0
"C3310",18725,610.2,3968.2,121369.7,110726.3,121867.5,283806.3,49320.2,59453.67,106016.7,53615,135625.5,18497.83,174578.5,34674.83,227730.2,36671.17,188509.2,82675.5,0
"C3314",144.4,49.4,55.2,2275,9698.333,228.6,5795.167,1248.5,704,880.6667,543.5,756.1667,76.66666,1924.167,339.1667,5829.833,1537.5,3534.833,1359.333,0
"C3326",219.1667,8075,150,2701.167,2055.333,2392.833,6700.5,1340.667,1392.667,1884,960.6667,2284.667,390.6667,2718,482.5,4582,820.6667,4755.667,2043.667,0
"C3334",136.6667,74,2506,33581.83,145331.2,41042,84661.66,22913.33,18871.83,46917.83,10835.67,38112.5,15072,53213.83,15761.67,105819.3,10665.33,54873.5,26450.33,0
"C3346",3487.5,483.8333,6183,81376.34,214533,70826.5,187196,48003.83,47285.5,106140.2,29733,82173.34,22503.2,36389.4,11668.33,89056.34,26397.5,124882.7,59030.17,0
"C3354",306.8,11.8,160.4,2844.667,2861,1967,7585.167,1754,1249.167,1666.333,725,2474,285.5,2021.833,388.1667,7266.333,1188.5,5278.833,2350.833,0
"C3366",886.3333,451.5,633.2,11574.67,16549.17,7799.333,21504.33,4359.833,2663.167,5551.5,3306.333,7899.167,397.8333,12027.17,1801.667,17690.83,1361.667,12905.33,6131.667,0
"C3370",13906.8,28.2,257.8333,11375.67,22507.83,5843.833,21544.17,3988,2208,3646.5,2107.833,4504.167,3252,7816.333,774.8333,17201.5,1393.833,12239.33,6741.333,0
"C3374",265.4,41.6,433.3333,3961.333,3362.333,2725.167,9761,1524.167,1656,4176,951,2231.833,1808.833,2818.167,0,0,294.8,3664.8,2351.5,0
"C3378",351.3333,110,1261.5,2520.167,9491.167,942.5,5956,1309.167,349.5,929.3333,436,495.8333,17.5,1371.333,270.5,3736.667,891.6667,3765.833,1427.333,0
"C3386",425.1667,134.5,0,8187,17453.83,1186.8,18451.67,4142,0,7607,2308.6,5579.167,505.8333,4169.5,354,2468.833,0,0,3370.667,0
"C3406",80.6,650.8,221,2279,3520.167,363.8,5755.167,544.2,703.5,867.6667,644.6667,1838.667,267,770,0,0,362.6,4393,1403.667,0
"C3410",18.2,58.4,70.4,629.1667,17194,0,5213.333,353.6,363.3333,244.2,32.8,61.66667,27,1036.4,0,0,233.2,2014.4,688.6667,0
"C3458",3389.333,46.5,163.5,2989.167,5184.333,925.5,6478.833,982.6667,488.1667,1093.5,508.5,1124.667,140.6667,939.8333,251.6667,4043.833,754.5,3902.667,1800.167,0
"C3462",0,0,183.6,2160.667,7895.667,1182.4,6935.333,1645.667,491.1667,1452.667,572.3333,1392.333,359.8333,1695.333,175,9019.833,465.3333,4443.833,1543.333,0
"C3474",90.2,11.4,0,2533,13789,1936.333,10237.33,0,1036.333,1136,830.1667,1440.5,211.5,1970.167,646.6667,8397,1065.833,5835.5,1778.5,0
"C3482",319.1667,90.83334,294.6667,8378.5,5041.5,1900.167,17158.83,1270.833,1592.667,3567.5,4442,2738,386,4590.333,283,6561.667,5294.333,23306.83,2682,0
"C3490",931,9.4,113,4144.833,10751,1069.5,6189.667,1033.333,750.3333,1527.167,1014.5,1778.333,303.1667,3168.333,1008.833,6084.167,850.1667,7409,1902.5,0
"C3494",6683,53.16667,281.8333,15244,2834.333,2703.833,17400.83,1381.667,1731,3781,2678.833,4436.5,551.1667,8634,931.3333,11717.33,5210.667,13086.67,4652.833,0
"C3498",550,480.1667,775.6667,28159.67,86063.5,22650,79538.84,21075.33,3470.333,5412.667,1854.333,26249.17,1897,17697.33,15576.33,59915.17,2904.667,20599.5,10535,0
"C3530",707.1667,222,1140.833,14838.67,47221,14578.5,44284.5,8130,11552.67,13439.83,5189,16992,3581.167,18066.17,19436.33,55830.83,4274.5,21406.17,12382.5,0
"C3538",304.6667,6717.833,2395.833,30578.17,40133.5,9550.667,13462,4593.4,6127.8,22328.17,10931.17,8940.667,2841,36927.5,5755,29355.5,13788,66234.16,17129.6,0
"C3562",5400.167,656.8,6681.2,190262,98874,0,820718.8,138561.7,301687,571705.8,184509.7,588444.7,44818.5,156460,201032.8,1051554,119777.5,451679.3,288917.5,0
"C3566",842.2,79.8,0,2147.167,16233.67,2045.667,7594,0,882.1667,1396.667,681.5,1540,105.6667,3752,1201.167,7133.5,811.3333,5365.667,2136.167,0
"C3598",1157.5,44.5,1562.4,4148.833,17496.67,1888,14194,2431.2,1959.167,2071.333,952,5469.667,537.8,3382.4,2193,13695.67,4796.333,9892.167,3125.667,0
"C3610",2219.333,181.8333,262,7102.833,9726.5,3083.833,15046.17,1821,1442.5,2899,1276,2462.167,263.5,4150.333,388,9299.833,1360.167,6410.667,2534.667,0
"C3614",182.8,25.8,0,2454.5,922.3333,302.8,6714,263.5,434.1667,1071.5,937,1049.167,79.4,451.2,214.6,3832.4,1667.167,8352.333,1349.833,0
"C3622",28.5,3244.667,173.1667,3661.5,4103.167,3755.333,6475.333,1283.333,826.3333,1215.833,1038.167,499.6,122.8,2211.5,101.6667,4483,403.8333,4659.167,2251.333,0
"C3626",489.2,119.6,349.2,12822,23246.83,4234.4,23505,4640.8,1328,4550.2,1687,0,0,9236.333,358.6667,3182.8,2999.2,12865.2,985.2,0
"C3642",0,0,1331.833,23128.33,43109.67,7367.333,61341.5,4566.333,11126.6,21823.17,10935.33,10070.6,1916,32056.67,2775.833,28826.83,2163.5,15228.83,15076.2,0
"C3650",1593.667,70.16666,162,3909.333,3333.167,1764.833,10145.33,1268,1125.667,2200,1271.667,2377,405.5,2901.833,1051.5,9312.167,993.5,5988.833,3899.667,0
"C3654",646.8333,590,546.2,23842.8,34392.83,7569.8,53604,16513,12412.8,29711.67,5947.833,13069.83,4469.333,19999.67,4758.5,38502.5,5550.333,28294.5,9438.8,0
"C3674",4937.333,280.3333,823,61096.33,45065.17,40125.33,108051.2,12553.83,24412.83,32081.33,22550.83,40590.17,8121.833,79426,9931.667,78765,58591,112931.2,25257.5,0
"C3678",0,0,0,3904.167,26743.67,0,8083.5,3363.5,1443,2784,776,2582.833,2335.5,3606.5,193.3333,8962,837.5,5596.5,3363,0
"C3698",236.1667,73.5,110.4,2072,9801.167,0,6272.667,593.1667,100.3333,1713,444,458.5,143.5,358.2,81.4,923.4,283.6667,3148.333,1483,0
"C3710",19935.5,730.8333,921.1667,16514.67,38772,11397.67,34726.83,4767.5,7169.833,16791.67,4296.5,14091.5,4220.667,19836.5,2936.833,22270.5,4376.833,23357.33,9451.5,0
"C3734",58,12.2,551.5,12703.67,23220.17,4802.667,26266.17,2613,2834.667,4339.833,2753.167,10592,640.8333,20385.33,2284.667,22808.33,2585.5,16080,5650.167,0
"C3746",27.2,1.2,150.1667,4824.833,3206.5,2227.833,9699,861,1180.667,2737.167,1421.833,2607.333,250.5,3299.167,185.1667,7859.5,1238.167,8648.667,2245,0
"C3762",151,297.8333,268,966.8,0,1254.5,10513.83,1181.167,174.3333,770.6667,242,1065.833,344.5,592.4,0,0,315.4,4092.5,2107.667,0
"C3770",47.8,1.8,304.4,3036.833,15967.33,553.2,5945,695.1667,905.8,711,285,345,55.16667,1236.8,36.66667,1861,0,0,1116.4,0
"C3786",332.6667,167.3333,502,11510,7612.5,5225.333,20433.17,2710.333,3849,4109.667,2704.667,5313.5,1067.333,10762.67,2532.5,20342.17,1685.833,14057.17,5548.5,0
"C3790",679.6667,42,574,6611,29959.83,6920.6,18508.17,3703.2,2006.667,1095.667,333.8333,1130,527,3968.167,935.2,11256.2,0,2474.167,4319.8,0
"C3798",6634,208.6667,10014.17,58876.17,258325,93779,306994.5,59983.6,62893.17,171315.3,40201.33,73726.6,9069.4,60406.8,90240,364039,36629.5,166577.5,86278.66,0
"C3806",10073.33,2224.333,7768.667,135078.7,141892,78436,194961.8,51116,38017,99261.84,33907.5,0,0,166250,19784.67,135098.8,21062.67,136696.3,45731.33,0
"C3822",0,0,72.5,1171,7812.333,245.6,4493,478.8,125.1667,162.1667,0,359.5,37.33333,1116.167,114.3333,847,0,329.1667,927.2,0
"C3830",0,0,7980.833,54081,113644.3,41850.17,138286.8,40189.33,20894.33,53427,14231.5,61665.33,5859.6,21485.6,35400.2,161212.2,16791.33,85125.5,41712.5,0
"C3834",184.3333,102.3333,248.5,2932.167,7582.333,1058.833,8736.5,826.3333,1171.333,1946.833,671.6667,2093.5,885,1958.5,2950.333,9608.667,1633,7016.167,2970.833,0
"C3854",0,0,24.83333,1971,3815.5,0,4635.667,153.4,0,1313.833,348,0,0,2569.667,47.33333,938.1667,251.2,2487.4,527.8,0
"C3866",598.5,189.6667,0,3937.833,5620.167,151.6,7903.167,513.3333,0,1009,879.1667,0,1230.667,558,0,0,0,0,668.3333,0
"C3886",75.66666,44.8,0,12328,0,7555.5,35949.67,0,5381.5,13915,3644.833,9207.5,0,0,4229.5,34540.33,3507.667,23559.67,6931.833,0
"C3890",11239.33,721.1667,1363,43870.83,127274.3,18235.5,102815.3,16506.83,24154.6,0,0,30888.33,16448.83,37910.5,5671.6,35745.2,12819.4,73916,36035.5,0
"C3894",940.8333,4.166667,0,9866.667,5636.167,4131,17413,0,1678.5,3840.833,1827,4473.167,213.3333,6591,606.6667,14823.17,2392.667,9791.333,4358.167,0
"C3910",1354.167,199.6667,1226.5,10503.5,23599.33,11002.83,34019,7700,4633.333,6768.5,3229.667,7992,1556,8784,7721.833,31689.17,3189.833,15178.5,8005.833,0
"C3914",307.5,1041.333,125.1667,5696.167,3334.167,1941.333,7294.5,802.6667,656.1667,1068.5,783,1348.667,47.66667,2560.833,1433.833,6045.167,681.6667,6456.833,1332.5,0
"C3930",374.1667,153.6667,351.8333,24100.83,85343.84,13192,86427.16,2295.667,14659.67,29683.17,8197.167,16446.5,7239,21580.5,18249.33,98905.84,9608.667,58600.17,26327.67,0
"C3934",0,0,167.5,11430.17,17990.17,4108,19837.83,922.8,6211,2255.6,746,4312.5,803.8,0,5111.167,8617.167,0,0,3912.333,0
"C3938",171.6667,55.16667,378.1667,3770,4463,1246,7161.5,1496,864.1667,1637.667,725.5,910.3333,146.3333,3537.5,109.6667,8791.833,607.1667,5454,1480.167,0
"C3946",87.4,11.8,115.3333,3626.333,1026,614.6667,7410.667,307,508.1667,1018,870.5,1263.5,76.33334,2873,128.6667,6911.5,773.8333,3785.5,1297.333,0
"C3954",130.4,17,0,3720.667,20431.33,3200.667,9535.5,0,656.6667,1755,693.1667,1992.833,294.6667,4002,308.3333,9296.333,1113.667,5288.167,2456.5,0
"C3958",1519,496.3333,331.8,32247.5,33354.33,20184.67,53045.33,1898.4,17653.17,15056.17,7625.333,12462.2,3394.8,31512.5,4563,26638.4,5592,33341.83,13545,0
"C3966",25.8,28.16667,392.8,4265.5,3254.2,2090.6,8301.333,1387.5,1115.833,2638.333,735.3333,1626.333,0,0,70.4,1610.2,918.8333,6849.667,2038.833,0
"C3974",2260.833,253,1234.333,7784.333,35079.67,6011.167,20185.83,5255.667,1968.667,6799.833,1483.5,6687.667,3295.333,8202,1638.167,17964,2403,10320.83,5075.333,0
"C3982",231.4,28,429.8333,4180.833,3178.5,1514,9218.167,2211.167,1053.5,1766,1150.333,2403.5,612.1667,2898,801.3333,9065.167,838.1667,5664.333,3152.833,0
"C3990",191.5,157,0,8441.4,13815.6,2124.4,21888.67,0,718,0,1338.833,4960.2,2281.667,7219.4,0,3654.4,6144.4,33792.4,4866.333,0
"C4006",1205.333,572.3333,1335.667,32819.5,50448.67,19556.5,33236.17,14089.83,9597.833,24601,5434.333,23932.67,14664.33,23205.33,2655.2,42012,1681.4,31655.33,7929.8,0
"C4014",20153.67,1222.5,5012.833,98186.34,117230.3,42648,143149,41060,13921.17,25075.17,16817.67,27982.5,11187.67,73293.16,10311.67,99091.16,15751,95047.84,42833,0
